acropolis_athens,3710731224,130,310,156,2,35,7
acropolis_athens,3897478187,99,251,119,1,5,8
acropolis_athens,3898269458,158,349,165,11,8,3
acropolis_athens,3908173658,163,367,16,7,11,2
acropolis_athens,3951789739,170,361,180,13,21,3
acropolis_athens,3951800783,203,427,201,10,8,8
acropolis_athens,3951806833,115,231,24,6,0,4
acropolis_athens,3951834477,167,251,90,35,27,7
acropolis_athens,3952579860,203,427,201,10,8,8
acropolis_athens,3952588018,113,244,121,5,5,13
acropolis_athens,3952607184,127,268,104,24,64,4
acropolis_athens,3965822399,107,694,82,1,0,0
acropolis_athens,3966587496,102,309,48,16,11,9
acropolis_athens,3996164462,110,241,80,7,3,3
acropolis_athens,4251521178,11,66,49,1,23,2
acropolis_athens,4308661997,74,220,153,21,61,2
acropolis_athens,4308678217,132,283,175,21,42,8
acropolis_athens,4308743207,94,490,235,0,0,0
acropolis_athens,4308770173,88,303,89,1,23,0
acropolis_athens,4308895697,91,173,121,23,29,3
acropolis_athens,4309410298,121,289,106,4,35,1
acropolis_athens,4309475372,101,449,67,1,24,0
acropolis_athens,4309531528,119,229,112,16,36,7
acropolis_athens,4309636706,78,143,126,23,30,4
acropolis_athens,4312634071,183,295,79,21,46,15
acropolis_athens,4312636941,192,305,72,14,27,9
acropolis_athens,4312639443,90,206,23,14,30,5
acropolis_athens,4313364034,99,244,32,7,23,8
acropolis_athens,4313369118,174,285,81,16,51,8
acropolis_athens,4313371366,197,380,67,10,20,8
acropolis_athens,4316681859,90,170,76,17,51,2
acropolis_athens,4316702171,171,531,157,3,16,0
acropolis_athens,4316736733,53,140,149,2,47,2
acropolis_athens,4316743975,67,88,139,1,37,0
acropolis_athens,4316746457,35,185,145,6,89,4
acropolis_athens,4316751509,135,201,195,9,17,2
acropolis_athens,4316754111,129,335,46,8,16,8
acropolis_athens,4316759251,55,173,187,10,42,7
acropolis_athens,4317425172,61,271,24,9,7,5
acropolis_athens,4317467692,103,180,251,25,16,6
acropolis_athens,4317472438,99,184,156,7,42,7
acropolis_athens,4317474802,31,112,130,2,49,0
acropolis_athens,4317482112,23,117,109,5,24,1
acropolis_athens,4317495448,239,450,141,8,31,2
acropolis_athens,4317497880,54,261,57,10,49,5
acropolis_athens,4476079117,57,103,112,16,64,22
acropolis_athens,4476079181,30,81,6,15,49,5
acropolis_athens,4476079309,50,95,17,11,46,10
acropolis_athens,4476079389,80,158,70,14,49,16
acropolis_athens,4476080461,34,101,31,6,80,7
acropolis_athens,4476080501,20,98,29,2,50,4
acropolis_athens,4476855112,130,76,39,24,12,16
acropolis_athens,4476855160,70,128,28,9,25,13
acropolis_athens,4476855212,55,198,67,18,42,17
acropolis_athens,4476855358,193,162,49,17,27,18
acropolis_athens,4476856270,130,181,84,27,43,18
acropolis_athens,4476856682,67,163,57,14,74,14
acropolis_athens,4476856880,58,227,56,12,77,6
acropolis_athens,4476856946,74,216,114,21,81,13
acropolis_athens,4476858062,22,92,91,5,94,5
acropolis_athens,457715096,31,122,52,7,67,7
acropolis_athens,457718082,96,190,113,15,36,4
acropolis_athens,457721934,122,354,81,17,13,10
acropolis_athens,457722692,94,225,115,13,39,15
acropolis_athens,461593568,142,201,121,15,32,11
acropolis_athens,461597998,108,322,50,26,18,11
acropolis_athens,461600955,160,264,182,10,30,3
acropolis_athens,461601946,29,146,204,0,38,0
acropolis_athens,461602133,31,97,35,2,32,2
acropolis_athens,462896945,50,145,67,3,30,3
acropolis_athens,465191337,78,153,35,12,41,11
acropolis_athens,466220980,34,144,113,1,30,1
acropolis_athens,470006382,69,168,196,13,43,1
acropolis_athens,470019825,68,164,170,9,49,0
acropolis_athens,470032783,173,156,47,24,20,16
acropolis_athens,4761830880,99,255,76,14,17,0
acropolis_athens,4898405013,183,366,46,2,36,4
acropolis_athens,4900990689,113,226,43,12,26,13
acropolis_athens,4904458042,222,229,25,13,6,5
acropolis_athens,4906971826,124,350,71,5,35,5
acropolis_athens,4909428001,34,142,123,0,8,1
acropolis_athens,4910005618,132,237,95,7,34,3
acropolis_athens,4912099789,92,190,48,14,3,5
acropolis_athens,4912686098,138,440,177,1,8,0
acropolis_athens,4918999221,207,338,180,22,30,2
acropolis_athens,4919012305,170,353,141,7,28,9
acropolis_athens,4919012315,176,211,88,20,30,7
acropolis_athens,4922244491,194,206,32,21,2,21
acropolis_athens,4928814004,156,413,52,8,19,4
acropolis_athens,4930867307,31,165,27,2,79,1
acropolis_athens,4934528512,63,282,27,4,34,6
acropolis_athens,5041767379,92,186,98,5,37,0
acropolis_athens,5041772573,101,318,188,5,26,0
acropolis_athens,5041829373,85,134,61,8,36,4
acropolis_athens,5041872853,2,151,83,0,118,0
acropolis_athens,5042020745,44,207,132,0,6,0
acropolis_athens,5042415222,89,271,88,6,44,3
acropolis_athens,5098166243,50,111,75,22,10,2
acropolis_athens,509939988,160,265,168,18,26,4
acropolis_athens,509939994,131,353,184,14,25,2
acropolis_athens,509940000,67,162,67,8,39,2
acropolis_athens,509940004,72,200,107,6,53,2
acropolis_athens,509940010,101,265,105,22,24,3
acropolis_athens,512080155,95,222,143,11,9,9
acropolis_athens,512080161,106,250,137,9,25,1
acropolis_athens,512080165,57,236,106,3,47,3
acropolis_athens,512080179,81,179,126,6,24,3
acropolis_athens,5175913491,56,111,108,8,23,0
acropolis_athens,5175914251,35,110,64,0,26,0
acropolis_athens,5175915255,179,496,216,1,8,0
acropolis_athens,5175916261,38,115,55,8,49,1
acropolis_athens,5175918109,87,218,123,2,4,0
acropolis_athens,5176517974,36,78,85,0,5,0
acropolis_athens,5176518500,80,173,131,6,21,1
acropolis_athens,5176521224,42,117,39,6,56,2
acropolis_athens,5176522476,76,182,287,0,28,1
acropolis_athens,5176522936,25,79,50,3,1,0
acropolis_athens,5250931111,325,479,55,0,7,0
acropolis_athens,5250931819,109,167,87,17,79,16
acropolis_athens,5250932835,105,127,89,17,65,14
acropolis_athens,5250933271,85,94,32,6,26,8
acropolis_athens,5250933407,106,175,84,10,43,5
acropolis_athens,5251533776,70,131,12,14,14,17
acropolis_athens,5251533840,318,361,102,10,16,0
acropolis_athens,5251533966,150,171,66,16,59,8
acropolis_athens,5251534158,8,116,20,4,84,0
acropolis_athens,5251534830,136,433,182,2,11,0
acropolis_athens,5251535082,67,147,158,10,76,1
acropolis_athens,5251535492,84,163,149,11,60,5
acropolis_athens,5251535776,98,215,106,2,38,2
acropolis_athens,5251535876,113,153,112,32,49,3
acropolis_athens,5251536390,151,360,48,2,20,0
acropolis_athens,533818818,112,280,30,7,33,7
acropolis_athens,542075748,110,304,34,7,12,6
acropolis_athens,544579844,87,152,83,7,37,6
acropolis_athens,544583874,204,256,39,13,37,4
acropolis_athens,544696551,201,382,48,12,9,5
acropolis_athens,544700743,178,242,42,9,36,2
acropolis_athens,544706421,209,379,236,2,4,0
acropolis_athens,5655937322,74,309,49,11,11,14
acropolis_athens,5937150857,80,209,17,4,41,4
acropolis_athens,5937151975,151,367,49,13,31,4
acropolis_athens,5937710790,162,231,39,19,38,10
acropolis_athens,5950655857,216,420,29,10,7,6
acropolis_athens,5950661603,88,183,412,12,39,2
acropolis_athens,5950671491,157,433,69,0,2,0
acropolis_athens,5950680091,122,329,154,4,24,2
acropolis_athens,5950693927,147,169,16,12,9,7
acropolis_athens,5950736297,147,709,33,0,0,0
acropolis_athens,5950741397,209,486,51,0,5,1
acropolis_athens,5951203404,162,290,32,22,32,29
acropolis_athens,5951260060,193,469,20,14,6,8
acropolis_athens,5951264886,110,149,47,6,1,3
acropolis_athens,5951279654,274,450,44,7,5,4
acropolis_athens,5951285958,240,321,64,4,18,5
acropolis_athens,5984516153,110,241,30,7,34,6
acropolis_athens,5984516769,101,297,24,12,36,7
acropolis_athens,5985080896,66,165,14,4,41,6
acropolis_athens,5998975793,151,259,55,27,8,20
acropolis_athens,5998981575,58,182,86,9,49,7
acropolis_athens,5998982367,119,270,52,24,8,8
acropolis_athens,5998990995,137,219,34,10,17,5
acropolis_athens,5999518796,80,168,50,10,23,14
acropolis_athens,5999524850,213,314,29,14,10,14
acropolis_athens,5999531210,167,305,45,22,3,9
acropolis_athens,5999532820,148,271,29,9,5,6
acropolis_athens,5999647578,292,292,86,21,26,10
acropolis_athens,6231951817,124,234,40,5,7,0
acropolis_athens,6798572025,138,298,40,7,2,5
acropolis_athens,8492075597,147,305,121,9,4,1
acropolis_athens,8492102621,186,470,85,5,15,2
acropolis_athens,8492106849,44,137,47,8,49,3
acropolis_athens,8492110865,65,242,177,11,23,7
acropolis_athens,8492150179,147,408,121,7,25,4
acropolis_athens,8492166039,164,293,55,11,43,3
acropolis_athens,8492167659,131,248,94,3,11,0
acropolis_athens,8492178225,66,153,94,10,34,6
acropolis_athens,8492197487,16,134,57,7,30,3
acropolis_athens,8492309101,116,310,219,10,28,4
acropolis_athens,8493294360,41,117,49,12,84,5
acropolis_athens,8493296918,28,80,70,6,18,0
acropolis_athens,8493307976,83,373,130,6,20,0
acropolis_athens,8493324986,90,145,52,9,20,4
acropolis_athens,8493392970,168,571,100,0,25,0
acropolis_athens,8877200925,58,169,79,13,51,0
acropolis_athens,8877203469,269,287,196,11,30,6
acropolis_athens,8877204767,13,116,14,1,64,1
acropolis_athens,8877205941,34,130,108,19,22,6
acropolis_athens,8877216049,80,120,80,15,13,6
acropolis_athens,8877217453,114,125,176,14,39,5
acropolis_athens,8877218909,129,211,208,11,18,0
acropolis_athens,8877220281,45,244,247,6,14,0
acropolis_athens,8877221455,47,102,62,21,2,0
acropolis_athens,8877224307,227,609,32,8,18,5
acropolis_athens,8877228503,106,400,105,6,24,5
acropolis_athens,8877804938,61,190,3,20,22,14
acropolis_athens,8877807358,225,440,67,9,5,11
acropolis_athens,8877813508,225,277,115,4,38,4
acropolis_athens,8877830126,96,316,235,8,19,0
acropolis_athens,9067737103,78,204,33,4,42,0
acropolis_athens,9067738157,117,333,53,10,16,1
acropolis_athens,9067738777,217,599,64,9,0,2
acropolis_athens,9067739127,165,480,57,9,3,3
acropolis_athens,9067742495,103,320,129,5,41,0
acropolis_athens,9067744841,89,268,124,10,29,8
acropolis_athens,9067745863,147,200,103,16,16,3
acropolis_athens,9067746215,35,35,19,16,7,3
acropolis_athens,9069963392,121,381,64,14,19,7
acropolis_athens,9069964412,152,207,123,28,38,2
acropolis_athens,9069965246,254,671,55,0,0,0
acropolis_athens,9069966916,21,122,65,1,46,5
acropolis_athens,9069968528,47,223,47,4,46,2
acropolis_athens,9069973156,132,257,118,15,22,4
acropolis_athens,9069976672,127,163,116,14,14,9
agra_fort,10041229826,148,197,84,23,24,12
agra_fort,10041267194,190,245,53,21,7,10
agra_fort,10041290516,194,264,98,12,5,6
agra_fort,10041384303,222,218,71,15,17,14
agra_fort,10427928396,193,328,330,33,35,8
agra_fort,10427994505,2,49,2,1,50,3
agra_fort,10427997426,32,110,27,8,45,6
agra_fort,10428014596,99,184,111,8,19,4
agra_fort,10428041154,158,178,85,34,23,28
agra_fort,10428093793,98,171,114,14,23,3
agra_fort,10428164733,56,127,64,9,48,1
agra_fort,10428180233,80,200,47,12,47,15
agra_fort,10428221063,243,351,212,25,29,4
agra_fort,10445086536,66,82,47,12,25,7
agra_fort,10445375913,92,175,74,3,4,1
agra_fort,10686632825,111,419,204,2,18,0
agra_fort,10686637655,75,183,54,1,44,0
agra_fort,10686650375,171,432,280,0,1,0
agra_fort,10686675996,53,154,40,0,27,6
agra_fort,10686677944,149,306,149,5,43,2
agra_fort,10686683314,81,237,71,7,15,7
agra_fort,10686686044,110,259,128,5,33,5
agra_fort,10686690554,133,267,247,12,16,27
agra_fort,10686694456,147,407,42,0,1,0
agra_fort,10686860083,171,262,60,4,31,5
agra_fort,10686863483,68,147,24,24,38,14
agra_fort,10686864713,33,78,33,1,10,0
agra_fort,10686868393,121,219,184,12,24,3
agra_fort,10686877993,52,105,40,34,34,8
agra_fort,10686882603,76,124,102,20,38,12
agra_fort,11429035764,124,306,142,11,21,3
agra_fort,11429040214,58,202,51,2,37,7
agra_fort,11429070336,76,155,34,13,43,5
agra_fort,11429170003,70,209,37,5,16,2
agra_fort,11429175363,57,239,77,3,33,0
agra_fort,11494181795,67,101,50,9,40,4
agra_fort,11494188455,51,109,74,1,28,2
agra_fort,11494195405,67,104,22,22,28,5
agra_fort,11494476485,203,354,216,17,24,8
agra_fort,11494476694,221,289,209,18,42,4
agra_fort,11494541456,229,316,304,29,23,4
agra_fort,11494558263,226,363,188,13,18,3
agra_fort,11494570706,167,172,90,13,9,3
agra_fort,11494572763,248,445,118,20,14,3
agra_fort,11494578336,124,153,41,13,25,7
agra_fort,1806437297,43,133,102,4,25,3
agra_fort,1806444675,111,208,84,2,31,9
agra_fort,1806449883,217,663,156,0,2,0
agra_fort,1806451331,47,259,189,4,47,3
agra_fort,1806453489,121,291,120,10,38,3
agra_fort,1806455411,102,270,113,5,38,5
agra_fort,1806459121,421,732,72,1,0,0
agra_fort,1806463491,65,117,83,8,63,3
agra_fort,1807288870,77,169,104,8,34,4
agra_fort,1807291566,159,340,191,0,10,0
agra_fort,1807296328,56,216,151,2,14,1
agra_fort,1807313938,56,104,51,8,48,5
agra_fort,1807314902,48,105,92,11,60,14
agra_fort,1807316072,34,58,86,6,37,0
agra_fort,1807319362,89,309,125,5,19,0
agra_fort,2432861455,96,232,185,21,22,7
agra_fort,2432861631,75,192,149,24,21,12
agra_fort,2432861753,78,131,195,21,21,7
agra_fort,2432862469,64,213,133,11,31,1
agra_fort,2432862785,97,186,51,0,2,0
agra_fort,2433675496,179,300,234,11,36,0
agra_fort,2433675624,23,150,39,0,5,0
agra_fort,2433675744,100,270,182,14,29,1
agra_fort,2433675946,100,180,62,17,27,14
agra_fort,2433676300,70,198,87,2,22,10
agra_fort,2433676472,74,217,94,17,37,14
agra_fort,2433677046,105,133,147,18,27,13
agra_fort,2433677360,39,211,131,2,36,2
agra_fort,2433679204,99,217,130,39,30,9
agra_fort,2433680752,137,218,159,19,26,4
agra_fort,2828701151,115,349,83,12,41,4
agra_fort,2828701349,49,273,134,3,32,1
agra_fort,2828701829,111,268,102,16,44,8
agra_fort,2828701983,74,229,127,5,31,0
agra_fort,2828702301,85,211,102,8,10,4
agra_fort,2829537930,126,426,89,7,42,0
agra_fort,2829538232,92,220,89,5,48,3
agra_fort,2829538310,73,181,100,11,54,0
agra_fort,2829538424,143,288,154,0,11,0
agra_fort,2829538628,133,368,204,6,31,0
agra_fort,2829538812,23,124,78,6,31,2
agra_fort,2829539120,27,149,76,2,31,1
agra_fort,2829539204,123,359,281,13,37,7
agra_fort,2829539274,9,65,12,5,22,1
agra_fort,2976144,104,254,202,11,14,2
agra_fort,2976167,83,165,78,20,28,8
agra_fort,2976176,94,185,118,15,69,6
agra_fort,2976181,62,129,86,0,32,1
agra_fort,2976189,220,749,178,0,0,0
agra_fort,2976199,247,727,127,0,0,0
agra_fort,2976213,185,698,237,4,3,0
agra_fort,2976218,217,373,212,7,2,1
agra_fort,2976220,139,144,2,6,9,2
agra_fort,2976227,38,95,38,17,48,7
agra_fort,2976228,32,86,43,17,47,12
agra_fort,2976229,78,191,82,1,30,0
agra_fort,2976230,27,161,62,0,45,0
agra_fort,2976232,89,170,37,0,28,0
agra_fort,3259031037,60,146,53,9,31,7
agra_fort,3259032369,98,232,77,23,27,4
agra_fort,3259033655,43,399,57,2,16,1
agra_fort,3259034411,134,274,185,5,45,3
agra_fort,3259036071,160,525,262,1,2,1
agra_fort,3259037865,83,157,18,1,27,9
agra_fort,3259067025,37,182,89,2,57,1
agra_fort,3259067845,41,131,40,9,16,3
agra_fort,3259068153,77,165,72,0,8,0
agra_fort,3259863278,93,135,102,14,35,8
agra_fort,3259863724,157,718,130,1,1,0
agra_fort,3259867328,50,121,23,1,50,0
agra_fort,3259869418,218,359,141,15,27,3
agra_fort,3259898966,95,177,73,5,45,1
agra_fort,3259899290,258,461,117,2,3,0
agra_fort,3292055233,43,124,42,7,32,12
agra_fort,3292081585,154,206,87,18,35,5
agra_fort,3292090591,19,94,16,0,24,0
agra_fort,3292095023,31,81,17,0,8,1
agra_fort,3292117677,3,59,34,0,14,0
agra_fort,3292144501,14,26,39,4,28,2
agra_fort,3292294323,101,181,110,3,47,0
agra_fort,3292317977,185,269,82,0,5,0
agra_fort,3292872806,107,105,90,17,48,2
agra_fort,3292900142,132,197,66,10,29,5
agra_fort,3292905084,97,243,110,2,9,0
agra_fort,3292945476,50,100,39,13,34,6
agra_fort,3292953130,223,386,175,5,5,1
agra_fort,3293118354,80,189,151,2,43,2
agra_fort,3293128036,122,185,100,17,38,3
agra_fort,3298430031,87,225,71,2,38,1
agra_fort,3298432953,37,137,83,2,46,1
agra_fort,3298433135,37,175,155,5,22,2
agra_fort,3298433747,9,65,16,0,33,0
agra_fort,3298433827,85,122,126,17,19,5
agra_fort,3298434111,71,121,64,2,34,0
agra_fort,3298434489,69,181,69,5,38,2
agra_fort,3299257052,53,163,80,3,31,1
agra_fort,3299257220,87,131,72,8,29,3
agra_fort,3299260498,46,126,45,4,67,0
agra_fort,3299260714,36,95,91,4,50,2
agra_fort,3299261094,69,217,42,1,47,0
agra_fort,3299261206,61,124,75,14,40,2
agra_fort,3299261746,127,300,161,7,14,2
agra_fort,3299261820,35,94,98,0,20,0
agra_fort,3530529589,107,202,98,14,41,1
agra_fort,3530756445,133,301,121,9,18,1
agra_fort,3530758573,143,353,80,20,25,7
agra_fort,3530767989,191,515,120,10,20,5
agra_fort,3530775049,144,697,100,0,0,0
agra_fort,3530782343,125,297,90,3,26,9
agra_fort,3531574692,109,241,85,7,25,3
agra_fort,3531576730,111,402,123,6,25,1
agra_fort,3531584126,243,486,173,3,5,2
agra_fort,3531586644,150,730,123,0,0,0
agra_fort,3531591574,202,473,200,8,19,5
agra_fort,3531736142,221,339,189,22,33,8
agra_fort,3770735523,150,387,176,23,37,6
agra_fort,3770743117,49,207,214,3,35,2
agra_fort,3770747503,89,189,76,5,41,4
agra_fort,3770755143,66,203,122,9,29,2
agra_fort,3770770479,91,197,120,9,35,6
agra_fort,3770779865,228,374,50,7,33,25
agra_fort,3770801661,229,393,137,3,15,2
agra_fort,3770817415,61,189,52,2,2,0
agra_fort,3770828505,85,230,167,9,36,1
agra_fort,3770849041,76,288,293,7,46,1
agra_fort,3771541084,96,275,108,0,58,8
agra_fort,3771560958,39,142,53,6,14,0
agra_fort,3771568410,52,172,116,0,16,0
agra_fort,3771573376,82,211,113,15,31,9
agra_fort,3771662660,56,389,142,5,60,1
agra_fort,3985550,122,343,189,3,6,3
agra_fort,4458396589,161,246,60,8,28,3
agra_fort,4458397575,131,250,108,13,16,2
agra_fort,4458397675,99,253,133,2,52,1
agra_fort,4458397751,177,317,287,7,33,2
agra_fort,4458401155,75,199,46,8,18,3
agra_fort,4458401195,114,179,70,9,19,2
agra_fort,4459175892,183,304,90,12,28,9
agra_fort,4459176664,124,364,158,5,10,7
agra_fort,4459176836,102,185,24,8,31,1
agra_fort,4459177390,50,178,260,1,42,0
agra_fort,4459177806,140,257,117,19,38,1
agra_fort,4459177970,121,379,261,14,46,7
agra_fort,4459178080,126,468,553,5,5,4
agra_fort,4459178306,60,229,67,9,37,4
agra_fort,4459180662,220,423,153,4,6,2
agra_fort,50494601,93,212,76,18,46,6
agra_fort,50494635,157,286,161,23,33,5
agra_fort,50729151,24,59,4,16,42,17
agra_fort,50729167,130,332,90,13,13,4
agra_fort,50729190,10,108,33,3,36,3
agra_fort,50729239,87,113,27,2,11,2
agra_fort,50729250,78,96,61,25,39,15
agra_fort,50729266,43,251,101,5,21,2
agra_fort,50742683,158,531,141,0,2,0
agra_fort,50742712,102,212,153,33,44,1
agra_fort,50742725,88,214,65,6,53,6
agra_fort,50742869,94,330,197,11,21,1
agra_fort,50742900,115,286,128,14,47,5
agra_fort,50742923,41,138,93,10,54,7
agra_fort,50742944,72,124,56,14,49,9
agra_fort,5350121769,106,132,46,20,31,7
agra_fort,5350122301,98,275,57,2,7,0
agra_fort,5350122501,41,111,63,2,11,3
agra_fort,5350122803,93,200,160,13,32,2
agra_fort,5350123101,46,86,51,28,39,7
agra_fort,5350124151,83,208,129,6,20,0
agra_fort,5350124993,90,170,71,4,12,1
agra_fort,5350133147,102,169,80,10,23,10
agra_fort,5350735036,104,375,193,7,24,1
agra_fort,5350736476,105,207,235,6,32,1
agra_fort,5350737652,90,210,75,19,25,1
agra_fort,5350744768,75,241,69,7,46,11
agra_fort,5350746618,112,196,89,10,63,3
agra_fort,5379788598,168,360,119,5,43,0
agra_fort,5452759540,146,398,191,8,28,3
agra_fort,5715385311,105,163,68,35,22,5
agra_fort,5715410211,116,232,130,22,30,9
agra_fort,5715411349,207,532,22,0,0,0
agra_fort,5715422061,69,158,148,2,13,0
agra_fort,5715442729,180,352,179,13,57,9
agra_fort,5715451325,54,174,109,7,3,0
agra_fort,5715452149,128,220,105,16,48,4
agra_fort,5715459675,211,347,66,3,7,3
agra_fort,5715461357,79,195,53,6,20,12
agra_fort,5715948986,43,272,215,0,33,0
agra_fort,5715960076,146,320,67,24,45,17
agra_fort,5715966740,58,154,119,6,42,3
agra_fort,5715982488,168,171,133,26,3,7
agra_fort,5715994160,170,227,49,9,27,8
agra_fort,5716020802,50,204,71,4,51,3
agra_fort,6044948309,177,337,146,17,15,4
agra_fort,6044953317,164,324,237,10,24,6
agra_fort,6044961427,52,176,115,2,57,0
agra_fort,6044966447,23,101,31,12,42,7
agra_fort,6044975521,101,194,66,6,10,1
agra_fort,6045501062,4,16,5,0,26,0
agra_fort,6045504436,76,370,345,11,3,0
agra_fort,6045505368,151,306,102,11,6,5
agra_fort,6045506808,271,470,229,1,7,0
agra_fort,6045508512,141,185,94,18,47,6
agra_fort,6045512648,48,215,115,22,17,9
agra_fort,6045517224,63,166,38,12,81,6
agra_fort,6045523048,49,205,138,1,18,1
agra_fort,6045526832,92,275,212,2,13,0
agra_fort,6045528844,35,160,122,4,55,7
agra_fort,6494667935,143,206,72,8,2,5
agra_fort,6494668899,61,156,27,0,22,1
agra_fort,6494669993,158,168,108,34,22,7
agra_fort,6494673379,140,313,80,4,15,0
agra_fort,6494678493,54,140,68,8,31,8
agra_fort,6494683873,129,169,150,18,19,12
agra_fort,6494684361,111,186,85,7,55,6
agra_fort,6494684929,148,256,164,10,59,12
agra_fort,6494688491,114,243,253,4,27,3
agra_fort,6494691793,85,203,113,0,24,0
agra_fort,6494694223,215,719,5,0,0,0
agra_fort,6494696673,64,161,49,10,27,0
agra_fort,6494704507,143,314,100,4,24,0
agra_fort,6494711785,124,237,58,18,22,8
agra_fort,6494713897,120,167,58,10,23,0
agra_fort,6624553847,123,297,96,9,27,1
agra_fort,6624557893,125,289,93,4,37,0
agra_fort,6624567857,104,278,92,9,41,12
agra_fort,6624571617,95,176,89,27,29,13
agra_fort,6624575811,70,204,158,17,22,4
agra_fort,6624577709,61,206,96,3,31,0
agra_fort,6624594987,203,445,368,0,3,0
agra_fort,6624614089,84,201,174,1,23,2
agra_fort,6624618545,74,134,97,26,43,14
agra_fort,6624622199,38,125,250,20,32,6
agra_fort,6624627301,57,331,189,0,1,0
agra_fort,6624630103,117,178,104,37,20,15
agra_fort,6624633633,39,209,66,5,20,2
agra_fort,6624637155,140,301,103,5,26,1
agra_fort,6624639513,111,215,49,8,52,10
agra_fort,8556154591,52,139,42,14,45,7
agra_fort,8556154803,20,86,25,3,24,7
agra_fort,8556155103,43,154,27,11,56,10
agra_fort,8556155157,75,124,50,21,24,10
agra_fort,8556155563,107,381,125,14,28,6
agra_fort,8556155993,106,229,151,20,50,5
agra_fort,8556157009,61,124,16,3,15,3
